Land_Area,Soil_Quality_Index,Planting_Date,Harvesting_Date,Proposed_Crop,Credit_Score,Location,Farming_Experience,Predicted_Rainfall,Loan_To_Revenue_Ratio,Growing_Season_Length,Risk_Factor,Loan_Approval_Status,Predicted_Loan_Amount,Crop_Recommendation
4.316639854529091,0.7731944285069001,2018-08-07,2019-01-12,Maize,524,Kolhapur,16,889.8343261175239,0.3725113361228751,158,,Approved,16964.39462829933,
36.57108320916244,0.6365256218435428,2016-12-27,2018-09-03,Wheat,424,Kolhapur,20,938.7982039486542,0.5407861414228329,615,,Approved,124049.114245479,
27.65893566286272,0.5003368501630666,2017-05-15,2021-10-15,Sunflower,393,Pune,8,661.8549552628117,0.698117982467826,1614,1.295110926328026,Denied,0.0,Wheat
16.35673479796438,0.6505196617606949,2017-03-05,2019-05-06,Potato,573,Nagpur,24,532.8818326450762,0.24404574635199694,792,,Approved,103096.49943156948,
2.009691353552568,0.07181838300417043,2018-12-21,2020-08-06,Sorghum,727,Pune,16,680.4922166338437,0.3913400220053527,594,,Approved,10227.319298229018,
20.128068828752266,0.11899995941271424,2017-07-20,2019-09-23,Pulses,551,Nagpur,29,538.5825788286651,0.34782359125897677,795,,Approved,90942.64058206849,
20.20199283806183,0.8601007646285466,2020-05-30,2021-06-22,Groundnut,837,Nashik,17,970.4052931066884,0.3314587817978558,388,,Approved,160636.14605184866,
42.62193327176086,0.25323245732599287,2015-12-21,2019-07-02,Rice,563,Pune,7,535.9831829876978,0.3011608267892675,1289,,Approved,203967.26167201158,
9.894494761104259,0.15541842749091395,2015-08-29,2022-02-04,Groundnut,480,Aurangabad,20,976.520380052369,0.4703515166831191,2351,,Approved,45118.89611063542,
9.491970008485781,0.48365002719650607,2021-03-28,2021-09-19,Cotton,695,Nagpur,17,1174.5257129623665,0.702980632405706,175,,Approved,79163.02987077142,
44.46704927674604,0.29938571563701755,2015-02-11,2021-06-26,Rice,685,Pune,24,1021.2706360556339,0.6344302009599404,2327,,Approved,258909.39441385382,
9.332308877096422,0.3458467288531888,2019-08-07,2020-06-21,Cotton,341,Pune,24,750.9562265596275,0.3139828494024226,319,,Approved,38187.80792507856,
12.705054224928313,0.7895275803545558,2015-04-25,2019-01-31,Wheat,627,Pune,25,522.6510620355411,0.4768817226108099,1377,,Approved,63728.55199224042,
14.025272424109787,0.7574765924409009,2015-08-03,2018-06-19,Sunflower,698,Pune,22,1020.4238492920391,0.7100021601814042,1051,,Approved,102791.22159630062,
14.23063594793288,0.24091276208448287,2016-01-07,2021-10-07,Barley,710,Aurangabad,10,1139.2837193113428,0.703271954668288,2100,,Approved,78809.26187965229,
35.71003600169692,0.8374083164961448,2018-03-24,2020-02-19,Wheat,658,Pune,21,586.2188267266743,0.5567307164142531,697,,Approved,187977.6295129326,
32.23854721492937,0.5969744538953983,2015-06-28,2022-04-17,Potato,852,Nagpur,4,1183.7492252454367,0.48728157080039414,2485,,Approved,302139.66449831804,
11.598056405735356,0.21852245669571402,2015-01-07,2017-03-26,Groundnut,685,Kolhapur,22,1119.9175616485256,0.2617762023479506,809,,Approved,75474.35206032284,
1.3269242826506737,0.6880037798897015,2018-02-18,2020-02-06,Potato,673,Aurangabad,14,1146.0333336260246,0.20037322724094359,718,,Approved,9823.220464462938,
11.886886568197395,0.43756766294697125,2018-12-06,2022-03-18,Groundnut,722,Pune,21,1008.5467759235137,0.6581546380578099,1198,,Approved,81532.15497126593,
30.499478885182675,0.8120366254470598,2017-11-11,2019-05-25,Sugarcane,644,Kolhapur,6,797.0591830117421,0.38999054663159305,560,,Approved,294624.9660308646,
5.67468460486832,0.4262529789109196,2016-10-06,2019-09-07,Groundnut,552,Pune,16,414.1445491809522,0.5734880624626675,1066,,Approved,29758.04606792947,
17.335908152396517,0.5212911273933244,2019-10-06,2022-11-03,Groundnut,853,Nagpur,18,724.2655688678526,0.47456490873640117,1124,,Approved,140481.53171294517,
19.221023182891184,0.6008412888278812,2015-04-18,2021-09-21,Potato,378,Aurangabad,29,1153.529534079366,0.4077283975163271,2348,,Approved,79921.01439446154,
20.675327426487218,0.6076371155862638,2019-02-05,2020-09-23,Cotton,419,Nagpur,28,1060.1995593013357,0.5079357457678495,596,,Approved,103955.54630037774,
21.21717147563023,0.37048217849692555,2021-02-09,2022-06-25,Pulses,841,Pune,20,754.2184503432511,0.7564709827736333,501,,Approved,146317.85793024118,
18.410255165692217,0.21043045696281593,2019-06-30,2019-10-27,Pulses,660,Kolhapur,21,917.7894709937677,0.7605479388334795,119,,Approved,99636.30095672628,
19.769804244195264,0.5612557840457145,2016-02-28,2018-11-28,Soybean,813,Aurangabad,26,681.5590182281439,0.749507802238969,1004,,Approved,144655.65765477673,
3.228451348807461,0.5749622620862075,2017-12-17,2022-05-13,Maize,434,Nashik,9,646.6012434588379,0.5751321940174094,1608,1.144901997668076,Denied,0.0,Rice
33.64854338495702,0.6746145646519627,2015-11-01,2022-04-30,Rice,501,Kolhapur,13,625.086509954941,0.5351935915747097,2372,,Approved,143292.3220048395,
8.707024048425648,0.6908685338725741,2017-01-01,2020-10-18,Sorghum,599,Nagpur,24,687.5501739138851,0.45169715918370495,1386,,Approved,36508.55183504875,
28.112815731033486,0.529185123848804,2015-01-05,2017-10-04,Maize,728,Pune,21,797.935483258027,0.2642380535891634,1003,,Approved,153495.97389144285,
22.6638949101482,0.27183233128367157,2021-10-08,2022-09-14,Potato,557,Kolhapur,2,893.535487265729,0.4555394285394292,341,,Approved,138861.68411447803,
8.525512187203798,0.633375613915187,2015-11-06,2021-12-14,Rice,353,Kolhapur,25,874.7217708385203,0.255974005511582,2230,,Approved,25580.799317704994,
2.5879036675377787,0.35592376960818317,2015-05-24,2017-07-19,Wheat,613,Pune,4,1063.7148681496642,0.6575862537652668,787,,Approved,12691.079585605266,
19.078455990585688,0.3778332933829668,2015-05-16,2022-09-07,Soybean,882,Pune,17,462.94246784105997,0.6644467593946111,2671,,Approved,151444.78365326917,
5.260511413493833,0.9084924033329984,2018-12-03,2022-03-21,Soybean,711,Aurangabad,18,703.4591577611576,0.21909337551996966,1204,,Approved,33662.01253494704,
47.316845549964384,0.8617592334162958,2015-03-30,2018-01-27,Soybean,825,Kolhapur,14,506.0151743253997,0.4094418220959399,1034,,Approved,351327.57820848556,
9.799812838511965,0.09796767940075901,2017-06-27,2018-12-30,Cotton,755,Aurangabad,3,1141.043075842277,0.5643820414406661,551,,Approved,88786.30431691841,
27.98576913659266,0.39466209368041827,2015-06-04,2018-06-08,Sugarcane,421,Nagpur,12,471.29379726589474,0.3610743454085616,1100,,Approved,176730.13209758262,
42.80798471757473,0.2694642608948046,2015-09-24,2020-07-29,Groundnut,301,Kolhapur,11,809.395019240687,0.20239438788309522,1770,,Approved,122409.43229990493,
41.31468830475271,0.7686278187347181,2015-08-10,2018-12-15,Soybean,835,Aurangabad,27,1148.3516421874192,0.23139761450224836,1223,,Approved,310479.8826102166,
29.92500405711826,0.15597698010040772,2018-03-13,2022-06-27,Groundnut,502,Nashik,18,554.6941338695945,0.7611326007155081,1567,,Approved,142712.344348397,
20.695241083955587,0.8293759480525686,2016-07-16,2020-04-02,Soybean,864,Kolhapur,23,763.6921485163687,0.6825343395233239,1356,,Approved,160926.19466883867,
33.33103158227227,0.46816334387792213,2019-02-16,2019-10-07,Rice,820,Nagpur,5,756.6078478556265,0.7826968622060051,233,,Approved,232317.2901284377,
10.613006396369498,0.12239523121969575,2018-12-25,2020-12-25,Sorghum,771,Aurangabad,28,1082.0208153077126,0.7123590303215372,731,,Approved,57278.39552120618,
8.406853318607725,0.177467765861563,2017-04-11,2018-04-03,Maize,728,Nashik,2,1084.8445977315898,0.3484080317953272,357,,Approved,45901.419119598184,
40.95691347653484,0.9061503620719124,2021-03-20,2022-03-20,Rice,587,Kolhapur,3,1196.3272935257964,0.4535461579946727,365,,Approved,204354.51979117055,
12.8524022808902,0.3752614391990867,2019-01-27,2019-11-03,Barley,717,Aurangabad,20,1025.8177398660848,0.7545153956985446,280,,Approved,71878.34499610653,
33.08601451653172,0.2460729865231429,2015-04-02,2016-11-26,Groundnut,577,Nagpur,23,473.919629884018,0.37466482392209755,604,,Approved,181360.98857236863,
6.20892536696312,0.7598278347925317,2015-05-18,2021-09-19,Sorghum,343,Nashik,4,727.2034286903245,0.466510323001935,2316,,Approved,14907.629806078452,
8.241901585698283,0.07490507785179357,2016-05-03,2020-11-06,Groundnut,818,Nashik,22,663.6523224974521,0.4401758391859812,1648,,Approved,64047.81722246136,
14.314222895346367,0.2387293649701948,2021-02-04,2022-05-18,Rice,525,Nagpur,23,879.1931470717273,0.2798636847053924,468,,Approved,63877.219670483166,
24.836320875877263,0.6947172909166316,2018-01-14,2021-08-25,Potato,619,Nashik,15,872.5879000902432,0.42082107592202717,1319,,Approved,169110.5088438483,
2.8707561486828124,0.03833901848218402,2019-11-28,2021-09-24,Wheat,435,Pune,2,407.913026476756,0.5833954555381302,666,1.6644470693085862,Denied,0.0,Sunflower
42.15653701982911,0.18835871195106269,2016-07-06,2022-09-18,Sorghum,427,Pune,20,1174.5070722655166,0.5676808179443448,2265,,Approved,126005.8891522692,
15.239844121676212,0.42103239157225103,2016-01-25,2020-06-21,Groundnut,333,Aurangabad,18,976.3620557734354,0.7080227620103348,1609,,Approved,48211.246878922706,
24.235845525617616,0.029081603536738942,2016-10-02,2020-02-27,Cotton,566,Kolhapur,16,922.1442748805347,0.6917071442521894,1243,,Approved,164609.86280999487,
48.781357420947536,0.08264324848773841,2019-07-02,2021-08-09,Soybean,632,Nashik,14,826.8701573617517,0.7087354041644742,769,,Approved,277468.3610103496,
12.628051030601277,0.827886189044838,2016-06-18,2020-07-17,Soybean,453,Kolhapur,16,994.4985682477804,0.35174181912588803,1490,,Approved,51484.564051761416,
26.469941724747745,0.7921905662687536,2016-07-02,2022-04-27,Pulses,405,Nashik,21,451.65774370711756,0.40971648963580287,2125,,Approved,87906.67646788726,
27.71485336507596,0.09615901135279448,2015-08-20,2022-05-23,Pulses,365,Kolhapur,12,642.8111923424386,0.5993440353074305,2468,,Approved,82950.55612167234,
29.82379710006798,0.8873822554871839,2015-09-25,2019-09-24,Potato,443,Pune,19,452.9510855888011,0.6135111570956301,1460,,Approved,145331.36326863128,
29.92607776514473,0.7836397018454172,2016-07-05,2021-12-11,Potato,642,Kolhapur,17,797.002550219163,0.6018868658698363,1985,,Approved,211337.96117745206,
8.323884117094543,0.36396741611790273,2016-08-04,2019-03-29,Wheat,899,Kolhapur,13,554.0774567765602,0.7671312050260857,967,,Approved,59865.37457014396,
12.676605171389983,0.08279821210407556,2017-08-19,2017-12-13,Maize,867,Aurangabad,26,1113.9169675188054,0.4107370451515054,116,,Approved,82429.62512696336,
6.977663088085876,0.17233307354603644,2018-09-04,2022-05-17,Barley,861,Nashik,20,561.7805048899608,0.26261686975382365,1351,,Approved,46860.58976696713,
47.94084333333794,0.1413827804656288,2021-07-21,2022-11-01,Sorghum,463,Nashik,10,1058.608992708338,0.4975188113804659,468,1.0987889666379769,Denied,0.0,Barley
43.066115690383306,0.7678268999089088,2018-05-12,2021-05-06,Potato,527,Kolhapur,24,1053.9896293984325,0.6628056299518279,1090,,Approved,249654.27265715203,
48.75510047768933,0.5862087487385836,2017-04-29,2018-03-19,Rice,786,Pune,1,839.7221426171429,0.6161990488019335,324,,Approved,325732.82629144244,
49.26457111227094,0.5307425319846001,2017-08-09,2021-03-15,Groundnut,616,Pune,27,643.2950410678884,0.20151208041045995,1314,,Approved,288296.2701490096,
34.397087938515675,0.019487364432298704,2017-11-26,2018-10-11,Soybean,852,Nagpur,11,600.0887622034289,0.5289822624092533,319,,Approved,263756.8703125382,
12.170189586692535,0.4491967849576819,2021-10-29,2022-03-19,Barley,417,Pune,29,974.67057676347,0.270882162631424,141,,Approved,39584.75864967614,
2.5508821198960665,0.9258265334882575,2017-07-01,2020-10-20,Barley,570,Nashik,19,480.7676542619251,0.2417280737940382,1207,,Approved,11341.221905057913,
18.471378875079893,0.7093690077965562,2021-10-07,2022-12-28,Sorghum,651,Aurangabad,3,1158.0165697707334,0.24192117172704058,447,,Approved,84174.07353373908,
34.49707988662169,0.5612967914489982,2016-10-18,2017-05-13,Cotton,344,Kolhapur,14,739.5764394490242,0.7384286238566262,207,,Approved,142403.94577197434,
43.68809300637254,0.02409710948746291,2017-01-10,2019-06-30,Potato,700,Pune,24,426.7276767931831,0.44512158640038363,901,,Approved,336398.31614906853,
7.361162459621717,0.9589977073779155,2016-06-20,2020-06-23,Cotton,704,Aurangabad,18,701.474252642657,0.453853954541224,1464,,Approved,62187.10045888427,
12.693350939716609,0.7913377750647097,2016-02-09,2018-12-23,Soybean,481,Kolhapur,19,745.3917518705957,0.30864429622126593,1048,,Approved,54949.516218033204,
30.90488234283673,0.1190829801279234,2016-12-08,2019-12-18,Soybean,466,Nashik,4,604.5762543444567,0.22960128017699163,1105,1.2647356196400823,Denied,0.0,Rice
11.55169756515084,0.5380142947774798,2018-08-08,2021-11-27,Sunflower,664,Nagpur,11,881.6930122797785,0.5811924269168636,1207,,Approved,80538.43542423166,
3.0811127180803757,0.31477649777101346,2018-10-04,2022-11-07,Sorghum,755,Nagpur,14,961.3293680112018,0.6097696353013166,1495,,Approved,16283.680715054785,
16.405930083118424,0.5429462888305819,2018-11-15,2022-10-24,Soybean,897,Nashik,5,950.1682902158972,0.4824347047430086,1439,,Approved,132445.07356101504,
32.1398692150981,0.15670715257168966,2016-02-18,2019-01-18,Pulses,469,Aurangabad,8,464.96335615799035,0.7101889556556451,1065,1.5066517767360723,Denied,0.0,Maize
34.037086788208015,0.51745869344904,2016-12-17,2017-06-16,Potato,670,Nashik,1,438.74703033259897,0.25483581553715534,181,,Approved,250853.3296290931,
43.814104094135295,0.4956804085218507,2018-02-10,2022-09-18,Groundnut,772,Pune,17,1041.292840642036,0.7311121264320573,1681,,Approved,321332.63942638825,
2.3078899029727546,0.29421357927112923,2017-07-03,2018-03-17,Groundnut,550,Kolhapur,6,574.0004531022729,0.5555032956109358,257,,Approved,12058.724743032644,
30.554468526344348,0.7711637934470684,2017-09-02,2022-08-12,Cotton,536,Pune,22,786.1556602337225,0.2273096591108906,1805,,Approved,196526.34156144684,
5.298626793622404,0.6873365127899363,2016-03-03,2017-05-18,Rice,375,Kolhapur,18,1080.4478901148573,0.6119877807252463,441,,Approved,16889.37290467141,
7.509619377348545,0.9295437210548188,2016-08-24,2017-10-28,Wheat,461,Pune,7,669.6749568608263,0.2199469538802695,430,,Approved,27695.476263661436,
8.399680588013272,0.45302186724279403,2020-04-20,2021-04-11,Barley,786,Aurangabad,15,785.8826975227357,0.3417647586439789,356,,Approved,51496.76174899177,
29.473872716924934,0.2789814972138459,2016-07-04,2022-09-16,Wheat,872,Nagpur,6,1039.0537161567454,0.5721060206847342,2265,,Approved,205609.73607326834,
14.507430232220171,0.8397599802245459,2019-01-06,2020-11-24,Sugarcane,546,Nashik,17,558.5968179364218,0.46614568545080615,688,,Approved,118815.85360188321,
27.3307446265376,0.05811180308884334,2016-06-27,2017-09-21,Barley,629,Aurangabad,20,933.0279406180488,0.7080723667458864,451,,Approved,134090.0992867188,
33.45748408102902,0.43491795159162605,2018-10-20,2022-04-30,Cotton,651,Nagpur,3,1048.3691168404607,0.5863929808468369,1288,,Approved,261369.86564099876,
33.62086847980614,0.44881002695689765,2019-05-24,2020-07-14,Maize,541,Aurangabad,17,684.646430239072,0.3570986777318248,417,,Approved,136416.67385681343,
14.931265508779138,0.607438637300588,2018-06-22,2021-04-16,Potato,711,Nagpur,15,1040.1235237686747,0.7904113064392495,1029,,Approved,116777.42754416165,
14.065786542961572,0.5078182106589085,2016-02-28,2022-10-17,Sorghum,824,Nashik,27,821.8498121622636,0.6055118567010671,2423,,Approved,81131.45677980235,
16.709874961194274,0.49497788217930805,2018-01-10,2022-07-21,Cotton,781,Kolhapur,28,445.76591031226246,0.5564426178083774,1653,,Approved,156604.94813631274,
1.6852647675354238,0.8276807293796404,2019-06-13,2019-10-07,Maize,860,Pune,15,778.2666871970439,0.39135749362886274,116,,Approved,10869.957750603482,
37.44188368123626,0.9782624501200942,2017-04-29,2021-12-21,Sorghum,585,Nagpur,26,962.4037263335331,0.47801462776509546,1697,,Approved,153324.51367466248,
10.333337730972746,0.9775125467901882,2018-10-02,2022-05-10,Cotton,596,Aurangabad,21,492.2539670893536,0.5214710710966401,1316,,Approved,73904.03145191708,
21.525905256251548,0.08638623164384551,2016-06-02,2021-07-26,Wheat,640,Nashik,26,1076.5289310039743,0.290105860645307,1880,,Approved,110212.63491200792,
47.549165143382695,0.377326332754339,2020-10-02,2022-06-03,Pulses,333,Aurangabad,18,482.84010962262045,0.3599924817960355,609,,Approved,129837.75034052078,
33.763753867241874,0.8690017028208031,2020-05-30,2022-09-19,Sorghum,826,Nagpur,12,1193.841229265987,0.6902429035281601,842,,Approved,195222.02486039253,
26.97734248777114,0.42484713871092195,2016-09-16,2022-06-26,Maize,786,Nashik,24,851.4138505205416,0.786637673679002,2109,,Approved,159031.4339654109,
28.525878336417975,0.5563239519076596,2016-09-21,2022-01-22,Pulses,586,Aurangabad,18,1031.7931194970708,0.3791515489215641,1949,,Approved,137072.55058215567,
14.957236734360041,0.4070291439738132,2016-12-23,2020-02-16,Rice,747,Nagpur,17,1081.2341500563357,0.6528601607330617,1150,,Approved,94970.97464481909,
3.449707392744666,0.6923687026547956,2017-03-24,2019-12-09,Barley,587,Kolhapur,24,509.6168609102915,0.4062590820289832,990,,Approved,15794.830268420728,
20.085501480808844,0.13090985305217528,2016-11-07,2018-01-12,Sunflower,431,Nagpur,15,1089.0877856420059,0.5834043934797795,431,,Approved,90896.93695140044,
21.816386969209276,0.42746232471389856,2016-04-27,2018-03-03,Barley,844,Nagpur,24,1061.2361967020847,0.6968554977977666,675,,Approved,143621.63869569852,
18.31591394852889,0.04325514974130262,2020-04-29,2022-08-13,Sugarcane,809,Kolhapur,1,1155.582514582477,0.7970411184579071,836,,Approved,222263.61576539808,
49.696774000177804,0.07661311254092162,2020-03-31,2022-08-27,Wheat,684,Kolhapur,2,638.0870526658696,0.4194640579447585,879,,Approved,271940.74732897297,
13.510575825658881,0.3260236904448799,2016-03-16,2016-08-29,Sugarcane,843,Kolhapur,13,1001.3101926022762,0.5856132604827785,166,,Approved,170841.23131545656,
21.268613718018663,0.9042790955755992,2015-05-07,2017-11-28,Groundnut,775,Pune,8,854.028171443684,0.7036845938380958,936,,Approved,156590.1684989124,
36.237196925482785,0.613332189468998,2016-12-09,2020-09-03,Cotton,882,Aurangabad,28,538.804999551586,0.721606345573472,1364,,Approved,383534.4922593098,
36.491232426534886,0.6739003994908682,2015-10-17,2021-05-11,Cotton,788,Aurangabad,26,790.6148026679485,0.39474823344079385,2033,,Approved,345061.0938253139,
13.543548255031777,0.8453503091622141,2018-02-21,2019-12-07,Maize,766,Nagpur,18,1097.07014962782,0.7775099061949124,654,,Approved,77807.68472515757,
7.981430420207698,0.21195663028187917,2018-12-23,2022-11-18,Sunflower,519,Kolhapur,26,473.2734062071092,0.7351811501566414,1426,,Approved,43494.80507492186,
31.516898120744614,0.15554035169564817,2016-04-29,2020-05-20,Barley,547,Kolhapur,12,787.387272014173,0.47437849998802056,1482,,Approved,134469.99752196897,
23.391807576370525,0.032097733320871624,2018-03-28,2019-09-02,Sorghum,817,Kolhapur,27,687.724418322605,0.266421829847135,523,,Approved,133777.74752926303,
3.4121906898801284,0.029595386164764537,2015-01-07,2021-06-04,Pulses,850,Aurangabad,10,1184.7953068560305,0.5780718181769859,2340,,Approved,23782.969108464495,
12.173746342877443,0.6622149641600898,2015-10-29,2017-12-01,Soybean,485,Kolhapur,2,799.4132715917815,0.5042566854062185,764,,Approved,53138.402786660045,
15.861113060910538,0.4477900234309039,2017-01-14,2020-08-01,Rice,410,Nashik,8,508.4895011773482,0.23515048596163374,1295,1.1630309750034005,Denied,0.0,Groundnut
43.840933152592676,0.28437859248651554,2019-01-04,2020-02-17,Maize,397,Aurangabad,29,704.9203068898075,0.47194090181525883,409,,Approved,130536.37846184468,
13.567510461465561,0.5233442768196729,2019-11-09,2021-03-08,Wheat,304,Nagpur,10,1026.7308702334697,0.45594332739333443,485,1.0445602696491347,Denied,0.0,Wheat
20.409744471154667,0.43079150076868167,2016-04-04,2017-05-19,Sunflower,354,Kolhapur,29,786.4492807262403,0.4715069467893877,410,,Approved,75863.02019928189,
19.39500126831769,0.06929634825572217,2016-05-22,2017-11-20,Sunflower,860,Nashik,10,1124.4476620275814,0.5531185676304526,547,,Approved,175136.86145290875,
37.246096624429136,0.2895110810231343,2019-04-13,2020-03-10,Potato,896,Nashik,21,780.1004422057628,0.3185058926569963,332,,Approved,367097.5283303735,
24.064688620220572,0.3240687536809166,2015-01-09,2017-08-14,Potato,475,Nagpur,7,646.8525869130137,0.2352908718445083,948,1.08472172915621,Denied,0.0,Rice
18.816386745249446,0.6822614506813088,2015-10-03,2022-04-29,Sorghum,857,Aurangabad,17,698.2185522807973,0.5093562474145865,2400,,Approved,112879.50408475145,
36.65175174190259,0.11420705049071789,2017-02-05,2021-08-26,Sunflower,451,Pune,3,774.7506204177282,0.5346559375603961,1663,,Approved,173564.37037377973,
25.42179070962748,0.8969883047520378,2017-06-15,2019-03-03,Rice,333,Nagpur,18,928.8715729321129,0.7823067661781751,626,,Approved,71956.37860360058,
31.69223630787736,0.650686853990082,2017-06-17,2022-11-11,Cotton,645,Nagpur,6,661.9750739014767,0.3995005847089106,1973,,Approved,245297.90902297077,
14.82532691047995,0.2617122862308653,2016-07-15,2018-09-06,Pulses,640,Kolhapur,2,668.7079687079262,0.5859247118900468,783,,Approved,77803.31562619878,
11.918756449411648,0.6234370137477885,2018-02-24,2022-03-10,Sunflower,576,Nashik,4,456.864194377317,0.41897476366389363,1475,,Approved,72084.63900604165,
3.274188431275719,0.4576770192944506,2019-07-10,2022-10-21,Rice,391,Nagpur,14,406.37244975688003,0.2732721213873119,1199,,Approved,10881.76525134485,
36.86286555188329,0.5301559987691609,2017-01-30,2019-03-31,Sugarcane,667,Nashik,9,1077.894946588961,0.7315308231004143,790,,Approved,368812.9698465922,
31.2963732010952,0.7703545701859579,2016-06-28,2021-08-26,Groundnut,729,Kolhapur,8,919.383109625477,0.34140087373534556,1885,,Approved,216743.0326041848,
18.21877898908743,0.7629350136956919,2020-08-18,2022-12-01,Rice,358,Pune,29,830.5675593312124,0.4855290921046422,835,,Approved,55439.74446379305,
1.7475642271606793,0.5388766097986153,2021-08-02,2022-05-02,Sunflower,733,Nashik,9,653.3578851916334,0.7184868349443854,273,,Approved,13450.128074342168,
20.069339791683596,0.34639269334038714,2016-03-23,2019-08-11,Wheat,798,Pune,20,941.0001039216017,0.33824881068824425,1236,,Approved,128122.66523010808,
43.48895201882255,0.8103179961254243,2017-05-26,2020-07-22,Soybean,706,Kolhapur,17,1177.9591946751666,0.3823526304482572,1153,,Approved,276328.8011275985,
7.693174929071668,0.8938485004190019,2019-05-08,2022-07-31,Sunflower,492,Nashik,19,787.6239436661403,0.37234357376232174,1180,,Approved,39742.941683584235,
40.0660136692241,0.4054933034916628,2019-06-18,2021-07-18,Pulses,816,Pune,2,857.9353083741117,0.3127625356883791,761,,Approved,268089.7106635123,
22.148765369368146,0.623821633505237,2019-03-28,2022-07-31,Potato,870,Kolhapur,27,769.3972069895802,0.5693431595352879,1221,,Approved,211963.68458485312,
39.071761695664996,0.18274405969027352,2015-01-24,2019-10-06,Maize,332,Aurangabad,3,441.35868170684233,0.521791164729259,1716,1.6408194546064983,Denied,0.0,Soybean
30.56691630784644,0.880376711009386,2019-04-08,2021-02-21,Maize,347,Kolhapur,4,929.9875980781368,0.31025100386272697,685,,Approved,79550.39969117037,
26.740985253299232,0.03591187188686473,2017-06-12,2017-10-11,Sunflower,657,Pune,9,1005.1396826638932,0.5979692757113303,121,,Approved,184472.68676988478,
18.37120015176974,0.04390992150549611,2018-10-10,2021-05-27,Sunflower,425,Nagpur,28,530.125293290461,0.7494841361081059,960,,Approved,81981.48067727247,
24.008610970307437,0.854490431096674,2020-07-21,2022-04-23,Cotton,503,Aurangabad,8,774.8071493429686,0.7626467204941458,641,,Approved,144915.97581677567,
5.797762633940797,0.48957246310019686,2016-03-09,2020-08-01,Cotton,669,Pune,21,840.5750363463883,0.7360367319398748,1606,,Approved,46544.43842527672,
1.1999968471798192,0.044276891998495826,2016-06-19,2018-08-23,Sorghum,501,Nagpur,18,724.719680323406,0.31972431149917324,795,,Approved,4208.388943059626,
25.89276989288986,0.9096919936569314,2019-03-03,2021-09-22,Pulses,411,Nagpur,22,464.00761395589114,0.6619848048323846,934,,Approved,87263.81309301742,
24.012156396525718,0.7310947607488231,2021-09-05,2022-07-01,Soybean,319,Nashik,6,623.2557780166181,0.45340839549478934,299,,Approved,68938.90101442534,
41.350128644156165,0.1051690990711931,2020-07-01,2021-08-12,Barley,464,Nashik,19,408.1889006769571,0.7189322572615446,407,,Approved,149654.38558893,
31.48663628082361,0.37814797295651514,2016-12-19,2020-09-23,Soybean,886,Aurangabad,22,1016.1262734409041,0.38709369525471926,1374,,Approved,251074.4377032875,
18.191396169552515,0.9994481421314314,2017-09-08,2018-06-03,Wheat,319,Aurangabad,5,1074.6260180545705,0.33525098272133746,268,,Approved,46424.44302469802,
28.698260556905353,0.39131707961115025,2016-12-03,2019-01-05,Cotton,707,Nashik,7,971.9554692524539,0.3152497141476481,763,,Approved,243476.04256478505,
26.627626378174625,0.6791432195907668,2017-05-05,2019-02-26,Sunflower,581,Kolhapur,18,435.35696281576577,0.6968037690952932,662,,Approved,162441.83472005432,
16.299692762847457,0.14833414709375137,2015-10-30,2019-07-24,Maize,643,Nashik,26,1144.0051865590067,0.6184553097753969,1363,,Approved,78605.26834883186,
41.62686104987931,0.9639386383518352,2021-01-09,2021-06-08,Pulses,446,Nagpur,23,931.7600356288243,0.7987756890646165,150,,Approved,152237.7562316186,
31.085238806994802,0.06756810170641692,2018-11-24,2020-03-09,Barley,596,Nagpur,22,742.0223001218063,0.5353686469809249,471,,Approved,144509.05816595742,
44.20549932345242,0.9864587105973066,2015-06-15,2019-09-21,Sugarcane,870,Nagpur,17,1111.316792013788,0.394463182616279,1559,,Approved,576881.7661710541,
4.3041861995114346,0.13722909731549948,2015-11-25,2017-06-06,Cotton,728,Nagpur,20,565.5555732263763,0.4661564804016254,559,,Approved,37601.37063893189,
17.64450300237021,0.60156043079607,2015-07-23,2022-07-07,Barley,535,Aurangabad,23,841.3097529844727,0.7660705613906771,2541,,Approved,73630.51102889089,
7.57896787120133,0.3867866141685887,2017-01-23,2021-08-18,Wheat,673,Nagpur,8,1199.8358700419465,0.704980194139853,1668,,Approved,40805.16301854796,
2.200646087512605,0.4946324843055666,2016-12-21,2018-11-30,Pulses,654,Nagpur,14,639.107620780831,0.6234714136186307,709,,Approved,11801.624838112597,
35.99751610531587,0.06734845636316755,2015-02-20,2016-09-27,Sunflower,315,Pune,7,749.7288262079733,0.46425407121846146,585,,Approved,119061.78451833222,
12.822002549442887,0.5717783217228611,2016-01-02,2022-08-23,Barley,856,Aurangabad,3,783.4078451531502,0.47805292270978733,2425,,Approved,85609.94662212026,
13.612011618183939,0.5841449315317147,2018-05-17,2022-08-11,Sugarcane,739,Pune,22,473.89227890002405,0.31780909812524205,1547,,Approved,150889.14878756893,
48.070635519007745,0.3015346162040703,2018-03-08,2021-06-08,Pulses,847,Kolhapur,14,628.6927398509556,0.7633947376367858,1188,,Approved,333869.79193371633,
38.79871441673181,0.9738890122360015,2021-09-11,2022-12-29,Wheat,529,Aurangabad,10,930.3174398157097,0.4393479896805312,474,,Approved,164196.15941160903,
